entry_time,exit_time,direction,entry_price,exit_price,size_usd,pnl,pnl_pct,exit_reason,duration_hours
2026-01-11 08:00:00,2026-01-11 16:00:00,long,136.49,139.39,8297.26443768998,164.67562310030277,2.1246977800571303,rsi_target,0.0
2026-01-28 00:00:00,2026-01-29 00:00:00,short,126.9,122.99,6188.272969489198,182.0073974384821,3.0811662726556426,rsi_target,0.0
2026-02-08 04:00:00,2026-02-09 04:00:00,short,87.32,85.43,2373.2179720359527,48.044672658067654,2.164452588181386,rsi_target,0.0
2026-02-21 00:00:00,2026-02-22 16:00:00,short,84.29,83.25,5719.29780223867,62.559713582599066,1.2338355676830064,rsi_target,0.0
