open_time,open,high,low,close,volume,quote_volume,trades
2025-12-20 22:00:00,126.27,126.31,125.7,125.97,179352.01,22590076.9651,27862
2025-12-20 23:00:00,125.97,126.02,125.55,125.74,233033.69,29305615.1143,32986
2025-12-21 00:00:00,125.75,126.05,125.64,125.95,217553.85,27371959.7458,31050
2025-12-21 01:00:00,125.96,125.97,125.02,125.06,477230.11,59846881.4308,54593
2025-12-21 02:00:00,125.06,125.3,124.62,124.85,530482.15,66257711.8047,71083
2025-12-21 03:00:00,124.84,125.49,124.78,125.16,400972.68,50207217.0054,47919
2025-12-21 04:00:00,125.17,125.38,125.08,125.13,139031.1,17410364.5985,28592
2025-12-21 05:00:00,125.12,125.46,125.02,125.23,159346.99,19960405.7562,27376
2025-12-21 06:00:00,125.23,125.44,125.1,125.34,122157.92,15300177.5487,22107
2025-12-21 07:00:00,125.35,125.5,125.15,125.25,155228.48,19450337.9325,23821
2025-12-21 08:00:00,125.24,125.86,124.71,125.5,598180.4,74944070.3819,65019
2025-12-21 09:00:00,125.51,126.53,125.39,126.21,699578.85,88152978.7946,77126
2025-12-21 10:00:00,126.21,126.56,125.52,125.75,582698.27,73462588.1226,62566
2025-12-21 11:00:00,125.76,125.83,125.25,125.42,350391.68,43978250.4495,44823
2025-12-21 12:00:00,125.43,126.0,125.03,125.49,652914.5,81961547.2982,72202
2025-12-21 13:00:00,125.49,125.52,123.3,123.56,1896553.14,235438118.3172,216105
2025-12-21 14:00:00,123.57,124.65,123.42,124.35,868893.35,107842936.849,100806
2025-12-21 15:00:00,124.35,125.2,123.89,124.98,999921.41,124576432.5346,84038
2025-12-21 16:00:00,124.98,125.57,124.72,125.4,666272.4,83408948.2603,75028
2025-12-21 17:00:00,125.39,126.3,125.3,125.43,923520.03,116217443.0317,85337
2025-12-21 18:00:00,125.42,125.42,124.3,125.08,831392.19,103738252.591,85330
2025-12-21 19:00:00,125.08,125.83,125.01,125.61,374914.59,47007528.9535,47479
2025-12-21 20:00:00,125.61,125.74,125.24,125.3,263053.89,33024080.4624,36028
2025-12-21 21:00:00,125.3,125.33,124.63,124.83,323031.31,40380516.4535,44601
2025-12-21 22:00:00,124.82,125.86,124.7,125.77,313492.59,39268970.502,43714
2025-12-21 23:00:00,125.78,126.27,125.44,125.96,516661.93,65051057.2466,71373
2025-12-22 00:00:00,125.97,128.51,125.92,126.19,2315747.56,294494752.2878,247094
2025-12-22 01:00:00,126.2,127.3,125.71,125.97,858201.46,108613787.2744,114119
2025-12-22 02:00:00,125.98,126.02,124.4,125.18,1485395.25,185748926.3553,149798
2025-12-22 03:00:00,125.17,126.47,124.86,125.97,717833.44,90294639.7412,91904
2025-12-22 04:00:00,125.98,126.68,125.78,126.47,535593.48,67608599.1957,73422
2025-12-22 05:00:00,126.47,126.64,126.01,126.25,355436.39,44910464.514,54619
2025-12-22 06:00:00,126.26,126.5,125.69,125.69,384897.94,48531917.3432,54196
2025-12-22 07:00:00,125.69,126.47,125.47,126.23,469626.48,59245279.973,58559
2025-12-22 08:00:00,126.23,127.32,125.5,125.58,1149514.16,145411887.5402,130751
2025-12-22 09:00:00,125.57,126.3,125.38,126.15,813091.35,102299900.4491,85329
2025-12-22 10:00:00,126.15,126.87,125.82,126.65,599145.42,75779401.1828,69373
2025-12-22 11:00:00,126.66,127.41,126.3,126.93,631533.13,80159528.6677,73315
2025-12-22 12:00:00,126.93,127.65,126.61,126.9,878351.97,111603566.5816,104519
2025-12-22 13:00:00,126.91,127.04,126.24,126.96,733964.56,92978018.3205,85902
2025-12-22 14:00:00,126.96,128.28,126.45,127.8,1940513.2,247164382.9758,213220
2025-12-22 15:00:00,127.79,128.74,126.35,128.02,1831782.36,233634458.9159,240185
2025-12-22 16:00:00,128.03,128.33,127.08,127.19,883173.02,112850463.5634,130427
2025-12-22 17:00:00,127.19,127.26,126.39,126.87,718064.36,91053308.8,99633
2025-12-22 18:00:00,126.86,127.45,126.27,126.45,789135.5,100159380.825,86873
2025-12-22 19:00:00,126.44,126.45,124.56,124.58,2105702.12,264008977.244,181833
2025-12-22 20:00:00,124.58,125.21,124.11,124.34,1094145.63,136367377.7823,142979
2025-12-22 21:00:00,124.33,125.54,124.26,125.08,724913.71,90498036.248,89551
2025-12-22 22:00:00,125.07,125.98,124.91,125.79,499865.26,62705586.2819,73820
2025-12-22 23:00:00,125.79,125.9,125.33,125.87,375519.14,47180220.0299,54792
2025-12-23 00:00:00,125.87,126.87,125.71,126.65,690842.16,87242635.0967,79369
2025-12-23 01:00:00,126.64,126.74,125.86,126.12,461105.24,58238688.011,69635
2025-12-23 02:00:00,126.13,126.54,125.4,125.6,554317.15,69825450.9857,89014
2025-12-23 03:00:00,125.6,126.12,124.81,125.58,676788.47,84921915.4427,89738
2025-12-23 04:00:00,125.58,126.02,125.35,125.37,323910.08,40684836.4224,53661
2025-12-23 05:00:00,125.36,125.47,124.51,124.92,539495.78,67427915.0122,71502
2025-12-23 06:00:00,124.91,125.22,124.04,124.29,810971.13,100924011.7804,111982
2025-12-23 07:00:00,124.28,124.56,123.58,124.13,1003808.48,124546987.3539,95050
2025-12-23 08:00:00,124.13,124.59,123.96,124.13,474348.18,58951514.5586,59950
2025-12-23 09:00:00,124.12,124.31,123.84,124.09,403314.81,50057705.0626,54391
2025-12-23 10:00:00,124.09,124.83,124.04,124.78,395221.56,49191477.9784,48553
2025-12-23 11:00:00,124.77,125.16,124.63,124.79,530488.02,66261281.2908,60891
2025-12-23 12:00:00,124.79,124.87,123.85,124.08,709981.39,88222846.1859,89911
2025-12-23 13:00:00,124.09,124.58,122.66,123.26,1735192.75,214233886.0749,160806
2025-12-23 14:00:00,123.26,123.68,122.04,122.6,1787188.13,219542770.0212,204621
2025-12-23 15:00:00,122.6,123.44,122.29,123.28,1220640.3,150034032.4125,154522
2025-12-23 16:00:00,123.29,124.86,122.94,124.55,1430726.66,177408208.9633,148764
2025-12-23 17:00:00,124.55,124.77,122.7,122.78,988036.63,122478764.9485,107672
2025-12-23 18:00:00,122.78,124.12,122.75,123.93,1000642.75,123595595.9605,108982
2025-12-23 19:00:00,123.92,124.52,123.41,123.91,678390.15,84111455.2244,75203
2025-12-23 20:00:00,123.92,125.6,123.4,124.65,1115360.61,139091603.4155,110107
2025-12-23 21:00:00,124.66,124.71,123.89,124.24,527715.24,65584810.8708,70505
2025-12-23 22:00:00,124.23,124.45,123.53,123.8,399883.04,49574919.1971,58647
2025-12-23 23:00:00,123.8,124.12,123.4,123.95,342720.46,42415161.7958,51623
2025-12-24 00:00:00,123.96,124.25,123.52,123.81,418901.44,51883199.0686,53769
2025-12-24 01:00:00,123.81,124.16,122.89,123.07,537514.44,66324552.7159,64003
2025-12-24 02:00:00,123.06,123.1,121.7,122.24,976808.49,119508753.7157,106678
2025-12-24 03:00:00,122.25,122.75,121.68,122.66,590870.08,72204656.0196,71655
2025-12-24 04:00:00,122.66,123.01,121.4,121.56,863476.89,105378383.3226,84321
2025-12-24 05:00:00,121.57,121.98,121.04,121.39,693905.23,84312567.9726,81467
2025-12-24 06:00:00,121.4,121.52,120.51,121.5,826021.17,99968711.3724,85659
2025-12-24 07:00:00,121.51,121.81,121.21,121.24,424271.38,51557397.6941,52698
2025-12-24 08:00:00,121.25,121.6,121.01,121.32,507519.41,61572333.0456,60455
2025-12-24 09:00:00,121.32,121.67,121.2,121.34,415100.35,50409606.5334,44020
2025-12-24 10:00:00,121.35,122.17,121.3,121.7,590500.74,71936063.0744,56706
2025-12-24 11:00:00,121.7,122.17,121.69,121.98,362399.39,44215756.4664,42436
2025-12-24 12:00:00,121.98,122.49,121.86,122.39,378217.54,46199906.6498,44824
2025-12-24 13:00:00,122.4,122.4,121.65,121.89,438209.4,53469912.1186,49593
2025-12-24 14:00:00,121.9,122.25,120.61,121.44,1169274.66,142065457.6746,129977
2025-12-24 15:00:00,121.44,122.89,121.24,122.67,989506.0,120844251.5408,118282
2025-12-24 16:00:00,122.67,123.43,122.36,122.67,1082732.38,133005393.4718,114148
2025-12-24 17:00:00,122.66,122.95,121.89,121.99,516967.93,63314758.1347,72957
2025-12-24 18:00:00,121.99,122.66,121.71,122.43,432332.82,52823272.9926,55492
2025-12-24 19:00:00,122.42,122.83,121.91,122.82,423568.7,51829810.9517,47579
2025-12-24 20:00:00,122.82,123.08,122.53,122.62,403139.79,49533833.6759,40586
2025-12-24 21:00:00,122.63,123.03,122.56,122.93,209959.78,25788808.8318,30674
2025-12-24 22:00:00,122.92,123.36,122.87,123.25,351278.31,43248660.319,38116
2025-12-24 23:00:00,123.26,123.3,122.41,122.49,339767.22,41734124.6946,41786
2025-12-25 00:00:00,122.49,122.67,122.03,122.13,349658.97,42783003.4689,42840
2025-12-25 01:00:00,122.13,122.74,122.09,122.71,215442.54,26375412.2663,30696
2025-12-25 02:00:00,122.71,123.11,122.41,123.0,249848.33,30685953.4322,32086
2025-12-25 03:00:00,123.0,123.1,122.5,122.64,239408.53,29396038.7307,32406
2025-12-25 04:00:00,122.63,122.8,122.54,122.73,147953.96,18148665.3897,24831
2025-12-25 05:00:00,122.73,122.73,122.16,122.32,305844.12,37426478.1605,34516
2025-12-25 06:00:00,122.33,122.48,122.11,122.41,222746.36,27239819.8265,29096
2025-12-25 07:00:00,122.42,122.43,122.04,122.24,269174.2,32882936.5923,30425
2025-12-25 08:00:00,122.25,122.63,121.56,122.06,709628.99,86561661.9203,70931
2025-12-25 09:00:00,122.06,122.14,121.75,122.05,241684.48,29473937.8583,29808
2025-12-25 10:00:00,122.05,122.05,121.22,121.49,543685.13,66072442.8955,51186
2025-12-25 11:00:00,121.5,121.8,121.46,121.59,257082.6,31269762.3296,32662
2025-12-25 12:00:00,121.58,122.0,121.52,121.98,259985.74,31658492.0525,32741
2025-12-25 13:00:00,121.98,122.29,121.6,121.97,385191.22,46992385.0226,42591
2025-12-25 14:00:00,121.97,122.29,121.7,122.04,414656.41,50589842.0545,45762
2025-12-25 15:00:00,122.05,124.06,121.79,123.63,1778081.78,219000010.3738,140563
2025-12-25 16:00:00,123.63,124.42,123.26,123.46,1197964.1,148372238.8916,113889
2025-12-25 17:00:00,123.45,123.56,122.72,123.0,661475.97,81410079.4627,66071
2025-12-25 18:00:00,123.01,124.16,123.01,123.96,773245.73,95678675.2458,69521
2025-12-25 19:00:00,123.96,124.0,123.28,123.42,302622.42,37418686.3495,38314
2025-12-25 20:00:00,123.41,123.44,122.89,123.25,351855.57,43323149.7591,42250
2025-12-25 21:00:00,123.26,123.48,123.06,123.18,180058.49,22193268.067,27826
2025-12-25 22:00:00,123.17,123.4,121.29,121.76,950693.65,116146167.0451,95110
2025-12-25 23:00:00,121.76,122.08,119.58,119.95,2386109.98,287753460.666,195610
2025-12-26 00:00:00,119.95,120.25,119.15,120.25,1317311.98,157801096.0406,136518
2025-12-26 01:00:00,120.24,121.09,120.1,120.71,820855.58,98972304.4499,85640
2025-12-26 02:00:00,120.72,124.33,120.71,123.39,3022808.87,372253142.0278,257697
2025-12-26 03:00:00,123.4,123.66,122.39,122.61,918526.46,112908319.2661,97199
2025-12-26 04:00:00,122.61,122.96,121.72,122.77,1066057.75,130281028.2211,88275
2025-12-26 05:00:00,122.77,123.44,122.59,123.25,570643.48,70153635.6206,57556
2025-12-26 06:00:00,123.24,123.72,123.24,123.42,547818.13,67646815.1171,60273
2025-12-26 07:00:00,123.43,123.94,122.52,122.66,952904.31,117459450.5345,85636
2025-12-26 08:00:00,122.66,123.11,122.24,122.64,738436.09,90570802.4619,69836
2025-12-26 09:00:00,122.64,124.13,122.48,123.65,1259684.9,155603320.8978,75852
2025-12-26 10:00:00,123.65,123.9,123.39,123.73,469011.45,57988844.5569,50852
2025-12-26 11:00:00,123.73,123.9,123.3,123.8,519724.63,64231434.658,48319
2025-12-26 12:00:00,123.8,124.17,123.72,123.92,494020.87,61209443.2906,52813
2025-12-26 13:00:00,123.93,125.12,123.85,124.86,1263122.48,157313089.6851,112697
2025-12-26 14:00:00,124.87,124.95,122.02,122.2,2747572.49,339099415.9625,240706
2025-12-26 15:00:00,122.2,122.21,120.37,121.49,3430930.34,415981174.3492,307728
2025-12-26 16:00:00,121.5,122.19,121.1,121.19,990364.32,120568673.7853,107601
2025-12-26 17:00:00,121.18,122.35,121.18,121.8,952959.86,116035125.8328,96855
2025-12-26 18:00:00,121.8,122.16,121.64,122.01,431073.21,52562224.404,53590
2025-12-26 19:00:00,122.01,122.33,121.65,122.08,367323.62,44824347.8083,49451
2025-12-26 20:00:00,122.08,122.6,121.81,122.34,435461.7,53228783.903,52262
2025-12-26 21:00:00,122.33,122.57,121.99,122.0,235983.79,28856723.0212,31779
2025-12-26 22:00:00,122.0,122.39,121.74,122.38,289453.83,35314802.9639,31916
2025-12-26 23:00:00,122.39,122.52,122.11,122.22,246389.2,30135188.1435,31083
2025-12-27 00:00:00,122.22,122.32,121.88,122.05,297623.92,36326951.2184,32535
2025-12-27 01:00:00,122.06,122.28,121.82,122.26,187571.07,22887051.9332,22644
2025-12-27 02:00:00,122.25,122.39,122.09,122.27,197829.77,24180775.394,23248
2025-12-27 03:00:00,122.28,123.78,122.21,123.63,1114292.61,137120245.7753,73098
2025-12-27 04:00:00,123.63,123.7,122.85,122.96,575047.68,70824171.8778,54802
2025-12-27 05:00:00,122.96,123.26,122.92,123.13,265133.29,32634242.5525,35228
2025-12-27 06:00:00,123.14,123.14,122.71,122.99,291908.07,35876789.525,33009
2025-12-27 07:00:00,122.99,123.41,122.98,123.11,269983.66,33262392.8433,32988
2025-12-27 08:00:00,123.1,123.29,122.78,122.82,208403.06,25641916.3546,26689
2025-12-27 09:00:00,122.82,123.18,122.81,122.95,237402.0,29205119.5562,28430
2025-12-27 10:00:00,122.96,123.1,122.45,122.83,330102.69,40537390.8091,41262
2025-12-27 11:00:00,122.83,123.18,122.8,122.95,312535.5,38429698.3498,37429
2025-12-27 12:00:00,122.95,123.18,122.71,122.84,233935.99,28760103.8323,30900
2025-12-27 13:00:00,122.84,123.27,122.69,122.96,433323.07,53293536.9845,46891
2025-12-27 14:00:00,122.97,123.31,122.81,123.28,260723.88,32082221.2005,30391
2025-12-27 15:00:00,123.27,123.63,123.1,123.27,436803.03,53890637.6209,45384
2025-12-27 16:00:00,123.27,123.4,122.85,122.93,341320.08,42034475.214,39050
2025-12-27 17:00:00,122.93,123.41,122.7,123.34,461829.57,56799431.2171,45283
2025-12-27 18:00:00,123.35,123.42,122.95,123.15,314936.86,38802060.2601,37370
2025-12-27 19:00:00,123.15,123.41,122.98,123.21,242398.59,29858033.3562,31842
2025-12-27 20:00:00,123.21,123.76,123.2,123.5,524945.39,64847282.4763,41771
2025-12-27 21:00:00,123.51,124.53,123.5,124.49,678808.94,84215831.1178,61381
2025-12-27 22:00:00,124.49,124.93,123.61,123.83,976615.61,121392102.5682,87232
2025-12-27 23:00:00,123.84,125.04,123.84,124.67,593564.83,73897149.0289,64191
2025-12-28 00:00:00,124.68,124.85,124.23,124.33,395855.35,49270623.1886,46750
2025-12-28 01:00:00,124.34,124.58,123.93,123.95,377175.92,46835913.5161,44056
2025-12-28 02:00:00,123.94,124.38,123.85,124.17,243725.15,30250849.3323,30677
2025-12-28 03:00:00,124.17,124.25,123.91,124.08,143757.6,17835814.5919,22817
2025-12-28 04:00:00,124.07,124.27,123.93,124.04,168133.15,20870325.4549,23879
2025-12-28 05:00:00,124.04,124.04,123.55,123.74,302446.26,37437063.458,36233
2025-12-28 06:00:00,123.73,124.16,123.68,124.07,219121.1,27161418.2196,30000
2025-12-28 07:00:00,124.07,124.27,123.79,124.18,193076.84,23952955.4542,27121
2025-12-28 08:00:00,124.18,124.64,124.11,124.24,361841.64,44995171.8685,39325
2025-12-28 09:00:00,124.24,124.35,123.92,124.03,256149.44,31798915.2121,31239
2025-12-28 10:00:00,124.03,124.57,123.96,124.45,330863.67,41149351.1361,35145
2025-12-28 11:00:00,124.45,124.79,124.32,124.57,394252.11,49109324.7985,39414
2025-12-28 12:00:00,124.58,124.73,124.31,124.36,312115.41,38848497.3922,35225
2025-12-28 13:00:00,124.35,124.75,124.23,124.58,344246.78,42861825.8518,33944
2025-12-28 14:00:00,124.59,124.95,124.45,124.51,441195.51,55022234.9559,43249
2025-12-28 15:00:00,124.52,124.98,124.35,124.4,457955.52,57096222.0338,45075
2025-12-28 16:00:00,124.39,124.62,124.12,124.25,474928.03,59063358.6011,41277
2025-12-28 17:00:00,124.26,124.72,124.25,124.4,338337.5,42128151.7174,32251
2025-12-28 18:00:00,124.4,124.47,123.05,123.11,1202918.36,148720289.4631,92517
2025-12-28 19:00:00,123.1,123.59,123.01,123.22,633235.85,78069963.6861,59302
2025-12-28 20:00:00,123.22,123.63,123.03,123.36,411482.39,50768025.205,39908
2025-12-28 21:00:00,123.36,123.81,123.22,123.8,370218.47,45758752.6438,33188
2025-12-28 22:00:00,123.81,124.3,123.45,124.19,339748.7,42086393.1978,35271
2025-12-28 23:00:00,124.18,125.6,123.87,125.21,1192155.88,148805143.7088,86647
2025-12-29 00:00:00,125.22,128.22,124.94,126.96,2763557.05,349950503.1882,244354
2025-12-29 01:00:00,126.97,130.21,126.18,128.7,3144041.38,403144305.6465,279631
2025-12-29 02:00:00,128.7,129.48,128.12,128.68,1410080.53,181590183.7551,162682
2025-12-29 03:00:00,128.69,129.5,128.44,128.52,1606921.27,207067749.343,151214
2025-12-29 04:00:00,128.53,129.12,128.17,128.52,978712.95,125948297.403,102195
2025-12-29 05:00:00,128.52,128.54,127.55,127.7,755024.07,96689382.4277,76101
2025-12-29 06:00:00,127.7,128.0,127.42,127.74,544278.96,69527496.1305,67156
2025-12-29 07:00:00,127.75,127.94,127.2,127.83,679097.5,86658825.2372,73975
2025-12-29 08:00:00,127.82,128.48,127.63,127.85,746126.72,95531472.49,73713
2025-12-29 09:00:00,127.86,127.96,125.37,126.03,2045652.41,258604999.4327,182991
2025-12-29 10:00:00,126.03,126.32,125.45,125.65,833302.13,104895012.1749,87972
2025-12-29 11:00:00,125.65,125.66,124.95,125.02,763899.4,95652642.9372,76226
2025-12-29 12:00:00,125.02,125.38,122.75,123.63,3062209.56,379072320.2346,263345
2025-12-29 13:00:00,123.64,124.03,122.85,123.18,1139385.06,140707153.8601,106608
2025-12-29 14:00:00,123.17,124.46,122.15,123.38,2676180.03,330039003.3831,231572
2025-12-29 15:00:00,123.39,124.05,123.06,123.36,886019.75,109493614.6715,110759
2025-12-29 16:00:00,123.35,123.67,122.52,123.4,933062.54,114827340.7022,100537
2025-12-29 17:00:00,123.4,123.84,122.97,123.83,690778.46,85284197.2086,70309
2025-12-29 18:00:00,123.82,123.94,122.89,123.06,527634.59,65151047.8441,64088
2025-12-29 19:00:00,123.06,123.44,122.78,122.99,515422.21,63439199.0262,56687
2025-12-29 20:00:00,122.98,123.55,122.8,123.28,462968.97,56999575.6791,60047
2025-12-29 21:00:00,123.28,123.52,123.09,123.38,283858.87,35007391.0706,33453
2025-12-29 22:00:00,123.38,123.54,123.1,123.35,188139.47,23199387.7103,27889
2025-12-29 23:00:00,123.35,123.53,123.11,123.19,282568.91,34844682.2258,34961
2025-12-30 00:00:00,123.19,123.29,122.82,123.06,370050.45,45541542.6721,41385
2025-12-30 01:00:00,123.05,123.4,122.7,123.12,428928.78,52767121.443,47487
2025-12-30 02:00:00,123.12,123.2,122.5,122.93,664936.82,81653674.2026,71310
2025-12-30 03:00:00,122.93,123.86,122.68,123.72,648495.43,80012599.7934,62403
2025-12-30 04:00:00,123.72,124.13,123.5,123.86,524591.11,64981018.2245,55223
2025-12-30 05:00:00,123.87,123.94,123.12,123.35,394662.93,48731454.85,45583
2025-12-30 06:00:00,123.35,123.99,123.31,123.83,358814.89,44402036.4247,39581
2025-12-30 07:00:00,123.84,124.29,123.71,123.94,448756.74,55644887.1799,46634
2025-12-30 08:00:00,123.94,125.1,123.91,124.71,1293241.06,161274495.3847,112979
2025-12-30 09:00:00,124.71,125.03,124.33,124.77,721136.62,89907629.8127,60655
2025-12-30 10:00:00,124.77,124.95,124.44,124.53,463217.23,57745775.5239,45040
2025-12-30 11:00:00,124.53,124.61,123.97,124.24,568647.19,70682691.8187,49394
2025-12-30 12:00:00,124.24,124.61,124.06,124.24,519173.31,64543322.4451,53347
2025-12-30 13:00:00,124.25,124.41,123.87,124.24,469826.06,58339520.9681,53398
2025-12-30 14:00:00,124.23,125.31,123.48,124.97,2198425.23,273576955.0567,176939
2025-12-30 15:00:00,124.98,125.21,123.96,125.1,1876107.67,233679899.8994,133323
2025-12-30 16:00:00,125.11,126.49,124.82,125.6,2024939.36,254553404.3198,159308
2025-12-30 17:00:00,125.61,125.96,124.37,124.66,1269071.17,158878031.6783,97560
2025-12-30 18:00:00,124.65,124.67,124.14,124.51,585910.0,72906530.8283,66115
2025-12-30 19:00:00,124.5,124.8,123.7,124.67,808063.72,100386189.2256,81472
2025-12-30 20:00:00,124.66,124.76,123.8,123.99,491981.15,61136393.2688,58315
2025-12-30 21:00:00,123.99,124.15,123.45,123.94,478047.59,59197553.7505,49856
2025-12-30 22:00:00,123.94,124.55,123.83,124.36,316876.39,39364413.2016,37397
2025-12-30 23:00:00,124.36,125.08,124.22,124.92,542435.71,67609742.9914,53375
2025-12-31 00:00:00,124.93,124.99,124.34,124.85,476714.86,59448601.3444,55175
2025-12-31 01:00:00,124.84,125.88,124.76,125.46,693219.31,86983911.6325,74989
2025-12-31 02:00:00,125.46,126.06,125.25,125.95,676961.81,85066620.2241,69877
2025-12-31 03:00:00,125.95,126.04,125.08,125.76,603089.37,75704747.8267,67063
2025-12-31 04:00:00,125.76,125.92,125.3,125.37,402278.18,50514506.1756,46967
2025-12-31 05:00:00,125.37,125.71,125.33,125.58,310064.13,38928276.55,35026
2025-12-31 06:00:00,125.58,126.04,125.54,125.82,316939.61,39869641.9794,31424
2025-12-31 07:00:00,125.83,126.0,125.57,125.9,351657.86,44236374.275,36918
2025-12-31 08:00:00,125.9,126.24,125.36,125.51,587080.55,73846544.2664,51422
2025-12-31 09:00:00,125.5,126.36,125.48,126.23,463840.96,58382590.3701,47362
2025-12-31 10:00:00,126.23,126.36,125.92,126.33,467798.76,59014788.6883,45681
2025-12-31 11:00:00,126.34,126.82,126.15,126.69,681824.12,86222959.9485,59049
2025-12-31 12:00:00,126.68,126.72,126.0,126.13,601054.65,75978759.5546,51054
2025-12-31 13:00:00,126.14,126.48,125.88,126.22,737482.4,93042026.8744,59237
2025-12-31 14:00:00,126.23,127.4,125.32,125.74,1770873.17,223574513.6375,154966
2025-12-31 15:00:00,125.74,125.8,124.93,125.54,1763486.81,220918029.5591,123018
2025-12-31 16:00:00,125.54,125.7,124.24,124.78,1301451.48,162617383.1631,114244
2025-12-31 17:00:00,124.77,125.21,124.51,124.98,600218.85,74920935.3076,67730
2025-12-31 18:00:00,124.98,125.46,124.54,124.69,661451.28,82735176.5816,60710
2025-12-31 19:00:00,124.7,125.15,124.27,124.3,464965.32,58004384.0772,45467
2025-12-31 20:00:00,124.31,124.95,123.42,124.14,1805928.33,224056773.7295,145848
2025-12-31 21:00:00,124.14,124.43,123.94,124.42,473862.78,58845825.9741,50582
2025-12-31 22:00:00,124.42,125.12,124.2,124.79,398764.51,49759635.7566,44893
2025-12-31 23:00:00,124.78,124.99,124.53,124.59,250213.72,31220564.1816,31487
2026-01-01 00:00:00,124.58,125.19,124.52,125.07,297564.54,37180319.9561,35183
2026-01-01 01:00:00,125.07,125.75,124.8,124.92,620211.47,77719891.6219,58620
2026-01-01 02:00:00,124.92,125.18,124.72,125.12,318244.96,39761003.336,33965
2026-01-01 03:00:00,125.11,125.35,124.94,125.14,206666.26,25864867.9379,25844
2026-01-01 04:00:00,125.13,125.2,124.73,124.89,249446.86,31170519.0625,30940
2026-01-01 05:00:00,124.88,125.25,124.88,125.23,176180.82,22033722.6893,23695
2026-01-01 06:00:00,125.24,125.26,124.81,124.83,127040.4,15882309.0271,18056
2026-01-01 07:00:00,124.82,124.94,124.14,124.19,417039.27,51926643.4996,42064
2026-01-01 08:00:00,124.19,124.67,124.08,124.64,376650.98,46857850.6143,34661
2026-01-01 09:00:00,124.64,125.05,124.54,124.96,403620.61,50383014.0757,36251
2026-01-01 10:00:00,124.95,125.22,124.88,124.96,292649.25,36601098.4781,30127
2026-01-01 11:00:00,124.96,125.16,124.7,125.16,260582.34,32552025.1749,31240
2026-01-01 12:00:00,125.16,125.22,124.92,124.95,272964.72,34134213.9652,31562
2026-01-01 13:00:00,124.94,125.07,124.64,124.68,302444.39,37765058.7238,31185
2026-01-01 14:00:00,124.67,124.87,124.34,124.67,371190.65,46248435.9214,41816
2026-01-01 15:00:00,124.66,125.19,124.52,124.9,534222.09,66685132.1783,54705
2026-01-01 16:00:00,124.9,124.96,124.2,124.41,531802.14,66212047.426,54282
2026-01-01 17:00:00,124.4,125.62,124.25,125.13,1069090.49,133797701.9566,93667
2026-01-01 18:00:00,125.13,125.32,124.96,125.28,333041.01,41682416.4753,43514
2026-01-01 19:00:00,125.28,125.75,125.15,125.7,413421.94,51870020.3254,44001
2026-01-01 20:00:00,125.7,125.92,125.27,125.33,370715.82,46561563.4667,43511
2026-01-01 21:00:00,125.33,125.64,125.25,125.37,154002.79,19318130.8013,23213
