2026-03-17 18:21:10,319 - backtest - INFO - [2023-02-06 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:14,904 - backtest - INFO - [2023-03-12 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:18,178 - backtest - INFO - [2023-04-14 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:21,757 - backtest - INFO - [2023-05-17 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:25,045 - backtest - INFO - [2023-06-20 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:28,872 - backtest - INFO - [2023-07-23 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:31,834 - backtest - INFO - [2023-08-25 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:35,386 - backtest - INFO - [2023-09-28 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:38,797 - backtest - INFO - [2023-10-31 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:42,008 - backtest - INFO - [2023-12-03 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:44,787 - backtest - INFO - [2024-01-06 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:48,076 - backtest - INFO - [2024-02-08 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:51,539 - backtest - INFO - [2024-03-12 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:54,806 - backtest - INFO - [2024-04-15 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:21:58,988 - backtest - INFO - [2024-05-18 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:02,912 - backtest - INFO - [2024-06-20 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:06,373 - backtest - INFO - [2024-07-24 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:14,270 - backtest - INFO - [2024-08-26 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:22,460 - backtest - INFO - [2024-09-28 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:26,778 - backtest - INFO - [2024-11-01 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:32,248 - backtest - INFO - [2024-12-04 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:37,364 - backtest - INFO - [2025-01-06 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:40,807 - backtest - INFO - [2025-02-09 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:44,151 - backtest - INFO - [2025-03-14 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:47,852 - backtest - INFO - [2025-04-16 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:51,449 - backtest - INFO - [2025-05-20 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:54,552 - backtest - INFO - [2025-06-22 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:22:58,154 - backtest - INFO - [2025-07-25 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:23:01,816 - backtest - INFO - [2025-08-28 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:23:04,750 - backtest - INFO - [2025-09-30 08:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:23:08,744 - backtest - INFO - [2025-11-02 16:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:23:14,204 - backtest - INFO - [2025-12-06 00:00:00] Equity: $100,000.00 | Open: 0 | Closed: 0 | DD: 0.00%
2026-03-17 18:23:18,355 - strategy - INFO - Strategy stopped
2026-03-17 18:23:18,355 - backtest - INFO - Backtest complete
2026-03-17 18:23:18,355 - backtest - INFO - Final capital: $100,000.00
2026-03-17 18:23:18,355 - backtest - INFO - Total return: 0.00%
