timestamp,equity,position,price
2024-03-16 17:00:00+00:00,10426.964596050173,-0.38702500378989824,67291.0703125
2024-03-16 18:00:00+00:00,10438.551654488736,0.0,66912.09375
2024-03-16 19:00:00+00:00,10438.551654488736,0.0,66900.53125
2024-03-16 20:00:00+00:00,10438.551654488736,0.0,67167.5
2024-03-16 21:00:00+00:00,10438.551654488736,0.0,66280.765625
2024-03-16 22:00:00+00:00,10438.551654488736,0.0,66345.609375
2024-03-16 23:00:00+00:00,10438.551654488736,0.0,65321.359375
2024-03-17 00:00:00+00:00,10438.551654488736,0.0,65335.8125
2024-03-17 01:00:00+00:00,10438.551654488736,0.0,66090.53125
2024-03-17 02:00:00+00:00,10438.551654488736,0.0,66320.2265625
2024-03-17 03:00:00+00:00,10438.551654488736,0.0,66473.3828125
2024-03-17 04:00:00+00:00,10438.551654488736,0.0,66336.9609375
2024-03-17 05:00:00+00:00,10438.551654488736,0.0,66179.9609375
2024-03-17 06:00:00+00:00,10438.551654488736,0.0,65060.80859375
2024-03-17 07:00:00+00:00,10438.551654488736,0.0,65660.8515625
2024-03-17 08:00:00+00:00,10438.551654488736,0.0,66536.8984375
2024-03-17 09:00:00+00:00,10438.551654488736,0.0,66368.2734375
2024-03-17 10:00:00+00:00,10438.551654488736,0.0,67052.75
2024-03-17 11:00:00+00:00,10438.551654488736,0.0,66861.8828125
2024-03-17 12:00:00+00:00,10438.551654488736,0.0,66506.8984375
2024-03-17 13:00:00+00:00,10438.551654488736,0.0,66980.71875
2024-03-17 14:00:00+00:00,10438.551654488736,0.0,67498.4375
2024-03-17 15:00:00+00:00,10438.551654488736,0.0,67879.8828125
2024-03-17 16:00:00+00:00,10438.551654488736,0.0,67997.5625
2024-03-17 17:00:00+00:00,10438.551654488736,0.0,68520.0546875
2024-03-17 18:00:00+00:00,10438.551654488736,0.0,68114.3515625
2024-03-17 19:00:00+00:00,10438.551654488736,0.0,68507.6953125
2024-03-17 20:00:00+00:00,10438.551654488736,0.0,68251.5078125
2024-03-17 21:00:00+00:00,10438.551654488736,0.0,68112.078125
2024-03-17 22:00:00+00:00,10438.551654488736,0.0,68232.65625
2024-03-17 23:00:00+00:00,10438.551654488736,0.0,68405.4765625
2024-03-18 00:00:00+00:00,10438.551654488736,0.0,67265.09375
2024-03-18 01:00:00+00:00,10438.551654488736,0.0,67630.234375
2024-03-18 02:00:00+00:00,10438.551654488736,0.0,67720.0703125
2024-03-18 03:00:00+00:00,10438.551654488736,0.0,67892.09375
2024-03-18 04:00:00+00:00,10438.551654488736,0.0,68367.1796875
2024-03-18 05:00:00+00:00,10438.551654488736,0.0,68693.5
2024-03-18 06:00:00+00:00,10438.551654488736,0.0,68452.6953125
2024-03-18 07:00:00+00:00,10438.551654488736,0.0,68221.1953125
2024-03-18 08:00:00+00:00,10438.551654488736,0.0,68006.9921875
2024-03-18 09:00:00+00:00,10438.551654488736,0.0,67784.6171875
2024-03-18 10:00:00+00:00,10438.551654488736,0.0,68039.1875
2024-03-18 11:00:00+00:00,10438.551654488736,0.0,68222.453125
2024-03-18 12:00:00+00:00,10438.551654488736,0.0,68500.375
2024-03-18 13:00:00+00:00,10438.551654488736,0.0,67510.4609375
2024-03-18 14:00:00+00:00,10438.551654488736,0.0,66798.4453125
2024-03-18 15:00:00+00:00,10438.551654488736,0.0,67415.046875
2024-03-18 16:00:00+00:00,10438.551654488736,0.0,67035.0859375
2024-03-18 17:00:00+00:00,10438.551654488736,0.0,67426.34375
2024-03-18 18:00:00+00:00,10438.551654488736,0.0,67011.984375
2024-03-18 19:00:00+00:00,10438.551654488736,0.0,67000.78125
2024-03-18 20:00:00+00:00,10438.551654488736,0.0,67309.8515625
2024-03-18 21:00:00+00:00,10438.551654488736,0.0,67607.4765625
2024-03-18 22:00:00+00:00,10438.551654488736,0.0,67547.9453125
2024-03-18 23:00:00+00:00,10438.551654488736,0.0,67724.2265625
2024-03-19 00:00:00+00:00,10438.551654488736,0.0,66992.5859375
2024-03-19 01:00:00+00:00,10618.515658088272,-0.2557782862618321,65906.53125
2024-03-19 02:00:00+00:00,10639.45750527596,-0.2557782862618321,65824.65625
2024-03-19 03:00:00+00:00,10606.550030134085,-0.2557782862618321,65953.3125
2024-03-19 04:00:00+00:00,10747.382953337354,-0.2557782862618321,65402.70703125
2024-03-19 05:00:00+00:00,10698.884392311697,-0.22626712138761962,65090.1875
2024-03-19 06:00:00+00:00,10749.417971992227,-0.22626712138761962,64866.8515625
2024-03-19 07:00:00+00:00,10799.285124291795,-0.22626712138761962,64646.4609375
2024-03-19 08:00:00+00:00,11010.389032760873,0.0,63463.1015625
2024-03-19 09:00:00+00:00,11010.389032760873,0.0,64158.515625
2024-03-19 10:00:00+00:00,11010.389032760873,0.0,63152.69140625
2024-03-19 11:00:00+00:00,11010.389032760873,0.0,63009.859375
2024-03-19 12:00:00+00:00,11010.389032760873,0.0,63549.484375
2024-03-19 13:00:00+00:00,11010.389032760873,0.0,63424.4921875
2024-03-19 14:00:00+00:00,11010.389032760873,0.0,62780.68359375
2024-03-19 15:00:00+00:00,11010.389032760873,0.0,63923.69140625
2024-03-19 16:00:00+00:00,11010.389032760873,0.0,64770.2109375
2024-03-19 17:00:00+00:00,11010.389032760873,0.0,64840.23828125
2024-03-19 18:00:00+00:00,11010.389032760873,0.0,64798.66015625
2024-03-19 19:00:00+00:00,11010.389032760873,0.0,64539.8828125
2024-03-19 20:00:00+00:00,11010.389032760873,0.0,63837.91015625
2024-03-19 21:00:00+00:00,11010.389032760873,0.0,63909.1796875
2024-03-19 22:00:00+00:00,11010.389032760873,0.0,62593.5234375
2024-03-19 23:00:00+00:00,11010.389032760873,0.0,61860.49609375
2024-03-20 00:00:00+00:00,11010.389032760873,0.0,63337.12109375
2024-03-20 01:00:00+00:00,11010.389032760873,0.0,62270.9296875
2024-03-20 02:00:00+00:00,11010.389032760873,0.0,62775.5390625
2024-03-20 03:00:00+00:00,11010.389032760873,0.0,61768.6015625
2024-03-20 04:00:00+00:00,11010.389032760873,0.0,61661.6171875
2024-03-20 05:00:00+00:00,11010.389032760873,0.0,61538.484375
2024-03-20 06:00:00+00:00,11010.389032760873,0.0,61766.39453125
2024-03-20 07:00:00+00:00,11010.389032760873,0.0,63001.3984375
2024-03-20 08:00:00+00:00,11010.389032760873,0.0,62744.3828125
2024-03-20 09:00:00+00:00,11010.389032760873,0.0,63169.7578125
2024-03-20 10:00:00+00:00,11010.389032760873,0.0,62966.3984375
2024-03-20 11:00:00+00:00,11010.389032760873,0.0,63345.984375
2024-03-20 12:00:00+00:00,11010.389032760873,0.0,63918.62109375
2024-03-20 13:00:00+00:00,11010.389032760873,0.0,63578.96484375
2024-03-20 14:00:00+00:00,11010.389032760873,0.0,64254.08984375
2024-03-20 15:00:00+00:00,11010.389032760873,0.0,63652.125
2024-03-20 16:00:00+00:00,11010.389032760873,0.0,63100.796875
2024-03-20 17:00:00+00:00,11010.389032760873,0.0,64204.90625
2024-03-20 18:00:00+00:00,11010.389032760873,0.0,65303.921875
2024-03-20 19:00:00+00:00,11010.389032760873,0.0,65776.5234375
2024-03-20 20:00:00+00:00,11010.389032760873,0.0,67100.9921875
2024-03-20 21:00:00+00:00,11010.389032760873,0.0,67642.46875
2024-03-20 22:00:00+00:00,11010.389032760873,0.0,67735.7734375
2024-03-20 23:00:00+00:00,11010.389032760873,0.0,67880.96875
2024-03-21 00:00:00+00:00,11010.389032760873,0.0,67695.234375
2024-03-21 01:00:00+00:00,11010.389032760873,0.0,67785.1875
2024-03-21 02:00:00+00:00,11010.389032760873,0.0,67550.84375
2024-03-21 03:00:00+00:00,11010.389032760873,0.0,66858.15625
2024-03-21 04:00:00+00:00,11010.389032760873,0.0,66723.3671875
2024-03-21 05:00:00+00:00,11010.389032760873,0.0,67071.765625
2024-03-21 06:00:00+00:00,11010.389032760873,0.0,67006.359375
2024-03-21 07:00:00+00:00,11010.389032760873,0.0,67036.1640625
2024-03-21 08:00:00+00:00,11010.389032760873,0.0,67310.9375
2024-03-21 09:00:00+00:00,11010.389032760873,0.0,66869.578125
2024-03-21 10:00:00+00:00,11010.389032760873,0.0,66988.546875
2024-03-21 11:00:00+00:00,11010.389032760873,0.0,67054.7265625
2024-03-21 12:00:00+00:00,11010.389032760873,0.0,67257.9765625
2024-03-21 13:00:00+00:00,11010.389032760873,0.0,66742.7734375
2024-03-21 14:00:00+00:00,11010.389032760873,0.0,66892.953125
2024-03-21 15:00:00+00:00,11010.389032760873,0.0,66492.6640625
2024-03-21 16:00:00+00:00,11010.389032760873,0.0,66746.34375
2024-03-21 17:00:00+00:00,11010.389032760873,0.0,65730.96875
2024-03-21 18:00:00+00:00,11773.90904247361,-0.3268465864684691,65190.23828125
2024-03-21 19:00:00+00:00,11296.889561688671,0.0,65459.71875
2024-03-21 20:00:00+00:00,11296.889561688671,0.0,65432.1328125
2024-03-21 21:00:00+00:00,11296.889561688671,0.0,65700.15625
2024-03-21 22:00:00+00:00,11296.889561688671,0.0,65407.99609375
2024-03-21 23:00:00+00:00,11296.889561688671,0.0,65471.57421875
2024-03-22 00:00:00+00:00,11296.889561688671,0.0,65766.0859375
2024-03-22 01:00:00+00:00,11296.889561688671,0.0,65344.1796875
2024-03-22 02:00:00+00:00,11296.889561688671,0.0,65679.4375
2024-03-22 03:00:00+00:00,11296.889561688671,0.0,65962.09375
2024-03-22 04:00:00+00:00,11296.889561688671,0.0,66216.3671875
2024-03-22 05:00:00+00:00,11296.889561688671,0.0,66395.640625
2024-03-22 06:00:00+00:00,11393.573903312927,0.18840537904431298,66380.453125
2024-03-22 07:00:00+00:00,11355.137734070864,0.18840537904431298,66176.4453125
2024-03-22 08:00:00+00:00,11295.448554922386,0.18840537904431298,65859.6328125
2024-03-22 09:00:00+00:00,11220.48308494257,0.18840537904431298,65461.73828125
2024-03-22 10:00:00+00:00,12308.494162376288,-0.7685929794203552,64689.1484375
2024-03-22 11:00:00+00:00,11280.21115474177,0.0,64317.11328125
2024-03-22 12:00:00+00:00,11280.21115474177,0.0,64274.515625
2024-03-22 13:00:00+00:00,11280.21115474177,0.0,62892.796875
2024-03-22 14:00:00+00:00,11280.21115474177,0.0,62685.6796875
2024-03-22 15:00:00+00:00,11280.21115474177,0.0,63863.29296875
2024-03-22 16:00:00+00:00,11280.21115474177,0.0,63368.5703125
2024-03-22 17:00:00+00:00,11280.21115474177,0.0,63578.57421875
2024-03-22 18:00:00+00:00,11280.21115474177,0.0,63736.8046875
2024-03-22 19:00:00+00:00,11280.21115474177,0.0,64096.31640625
2024-03-22 20:00:00+00:00,11280.21115474177,0.0,63481.0390625
2024-03-22 21:00:00+00:00,11280.21115474177,0.0,62899.17578125
2024-03-22 22:00:00+00:00,11280.21115474177,0.0,63007.5859375
2024-03-22 23:00:00+00:00,11280.21115474177,0.0,63582.34375
2024-03-23 00:00:00+00:00,11280.21115474177,0.0,63606.78515625
2024-03-23 01:00:00+00:00,11280.21115474177,0.0,64117.8671875
2024-03-23 02:00:00+00:00,11280.21115474177,0.0,63871.7890625
2024-03-23 03:00:00+00:00,11280.21115474177,0.0,63574.03125
2024-03-23 04:00:00+00:00,11280.21115474177,0.0,63886.07421875
2024-03-23 05:00:00+00:00,11280.21115474177,0.0,64077.1484375
2024-03-23 06:00:00+00:00,11280.21115474177,0.0,64170.421875
2024-03-23 07:00:00+00:00,11280.21115474177,0.0,64573.0546875
2024-03-23 08:00:00+00:00,11771.490678135677,0.38197035166385274,64482.71484375
2024-03-23 09:00:00+00:00,11570.000671565955,0.0,64480.98046875
2024-03-23 10:00:00+00:00,11570.000671565955,0.0,64345.56640625
2024-03-23 11:00:00+00:00,11570.000671565955,0.0,64623.18359375
2024-03-23 12:00:00+00:00,11570.000671565955,0.0,64770.26171875
2024-03-23 13:00:00+00:00,11570.000671565955,0.0,64619.2109375
2024-03-23 14:00:00+00:00,11570.000671565955,0.0,65300.61328125
2024-03-23 15:00:00+00:00,11570.000671565955,0.0,65096.60546875
2024-03-23 16:00:00+00:00,11570.000671565955,0.0,65692.5390625
2024-03-23 17:00:00+00:00,11570.000671565955,0.0,65647.6796875
2024-03-23 18:00:00+00:00,11570.000671565955,0.0,65398.80078125
2024-03-23 19:00:00+00:00,11570.000671565955,0.0,64921.609375
2024-03-23 20:00:00+00:00,11570.000671565955,0.0,65034.4375
2024-03-23 21:00:00+00:00,11570.000671565955,0.0,64965.34765625
2024-03-23 22:00:00+00:00,11570.000671565955,0.0,64786.109375
2024-03-23 23:00:00+00:00,11570.000671565955,0.0,64100.10546875
2024-03-24 00:00:00+00:00,11570.000671565955,0.0,64580.31640625
2024-03-24 01:00:00+00:00,12060.842173143075,-0.5062851771568783,64528.12890625
2024-03-24 02:00:00+00:00,11851.126838380122,0.0,64262.4296875
2024-03-24 03:00:00+00:00,11851.126838380122,0.0,64027.609375
2024-03-24 04:00:00+00:00,11851.126838380122,0.0,64236.98828125
2024-03-24 05:00:00+00:00,11851.126838380122,0.0,64337.77734375
2024-03-24 06:00:00+00:00,11851.126838380122,0.0,64263.76171875
2024-03-24 07:00:00+00:00,11851.126838380122,0.0,64520.82421875
2024-03-24 08:00:00+00:00,11851.126838380122,0.0,65246.17578125
2024-03-24 09:00:00+00:00,11851.126838380122,0.0,64896.4609375
2024-03-24 10:00:00+00:00,11851.126838380122,0.0,65133.83984375
2024-03-24 11:00:00+00:00,11851.126838380122,0.0,65290.8046875
2024-03-24 12:00:00+00:00,11851.126838380122,0.0,65690.34375
2024-03-24 13:00:00+00:00,11851.126838380122,0.0,65416.98046875
2024-03-24 14:00:00+00:00,11851.126838380122,0.0,65636.2265625
2024-03-24 15:00:00+00:00,11851.126838380122,0.0,65676.7421875
2024-03-24 16:00:00+00:00,11851.126838380122,0.0,65336.125
2024-03-24 17:00:00+00:00,11851.126838380122,0.0,65366.77734375
2024-03-24 18:00:00+00:00,11851.126838380122,0.0,65685.21875
2024-03-24 19:00:00+00:00,11851.126838380122,0.0,65850.5546875
2024-03-24 20:00:00+00:00,11851.126838380122,0.0,66141.1640625
2024-03-24 21:00:00+00:00,11851.126838380122,0.0,66565.9765625
2024-03-24 22:00:00+00:00,11851.126838380122,0.0,66961.2734375
2024-03-24 23:00:00+00:00,11851.126838380122,0.0,67255.203125
2024-03-25 00:00:00+00:00,11851.126838380122,0.0,66586.1328125
2024-03-25 01:00:00+00:00,11851.126838380122,0.0,66543.8125
2024-03-25 02:00:00+00:00,11851.126838380122,0.0,66710.5
2024-03-25 03:00:00+00:00,11997.26850928459,0.5110825899776476,67233.046875
2024-03-25 04:00:00+00:00,12133.899252616193,0.5110825899776476,67500.3828125
2024-03-25 05:00:00+00:00,12098.546711587582,0.5110825899776476,67431.2109375
2024-03-25 06:00:00+00:00,11973.918423454985,0.5110825899776476,67187.359375
2024-03-25 07:00:00+00:00,11806.890244517916,0.5110825899776476,66860.546875
2024-03-25 08:00:00+00:00,11832.815707461079,0.5110825899776476,66911.2734375
2024-03-25 09:00:00+00:00,11909.941264554893,0.5110825899776476,67062.1796875
2024-03-25 10:00:00+00:00,11902.722222971459,0.5110825899776476,67048.0546875
2024-03-25 11:00:00+00:00,11792.09280640497,0.5110825899776476,66831.59375
2024-03-25 12:00:00+00:00,11901.184982368792,0.5110825899776476,67045.046875
2024-03-25 13:00:00+00:00,12274.249410339944,0.6050619750918558,67954.515625
2024-03-25 14:00:00+00:00,12419.685564507668,0.0,69298.546875
2024-03-25 15:00:00+00:00,12419.685564507668,0.0,69762.1953125
2024-03-25 16:00:00+00:00,12419.685564507668,0.0,70259.59375
2024-03-25 17:00:00+00:00,12419.685564507668,0.0,70494.7421875
2024-03-25 18:00:00+00:00,12419.685564507668,0.0,70886.296875
2024-03-25 19:00:00+00:00,12419.685564507668,0.0,71002.9375
2024-03-25 20:00:00+00:00,12419.685564507668,0.0,70924.765625
2024-03-25 21:00:00+00:00,12419.685564507668,0.0,69901.8203125
2024-03-25 22:00:00+00:00,12419.685564507668,0.0,70344.8203125
2024-03-25 23:00:00+00:00,12419.685564507668,0.0,69962.140625
2024-03-26 00:00:00+00:00,12419.685564507668,0.0,69896.0546875
2024-03-26 01:00:00+00:00,12451.603964987084,0.5698124492838387,70260.078125
2024-03-26 02:00:00+00:00,12571.451549046611,0.5698124492838387,70470.40625
2024-03-26 03:00:00+00:00,12562.561584505831,0.5698124492838387,70454.8046875
2024-03-26 04:00:00+00:00,12656.082052744541,0.5698124492838387,70618.9296875
2024-03-26 05:00:00+00:00,12493.93034598545,0.5698124492838387,70334.359375
2024-03-26 06:00:00+00:00,12649.729534266979,0.5698124492838387,70607.78125
2024-03-26 07:00:00+00:00,12613.746768426656,0.5698124492838387,70544.6328125
2024-03-26 08:00:00+00:00,12672.904874977694,0.5698124492838387,70648.453125
2024-03-26 09:00:00+00:00,12711.897243270361,0.0,71163.0625
2024-03-26 10:00:00+00:00,12711.897243270361,0.0,70910.1171875
2024-03-26 11:00:00+00:00,12711.897243270361,0.0,70673.5234375
2024-03-26 12:00:00+00:00,12711.897243270361,0.0,70959.390625
2024-03-26 13:00:00+00:00,12711.897243270361,0.0,70407.3359375
2024-03-26 14:00:00+00:00,12711.897243270361,0.0,70292.6328125
2024-03-26 15:00:00+00:00,12711.897243270361,0.0,70233.34375
2024-03-26 16:00:00+00:00,12711.897243270361,0.0,69768.90625
2024-03-26 17:00:00+00:00,12711.897243270361,0.0,70066.1484375
2024-03-26 18:00:00+00:00,12711.897243270361,0.0,70104.9296875
2024-03-26 19:00:00+00:00,12938.191759298707,-0.24589295278042167,69557.2890625
2024-03-26 20:00:00+00:00,12876.007736786969,-0.24589295278042167,69810.1796875
2024-03-26 21:00:00+00:00,12820.266878053557,-0.24589295278042167,70036.8671875
2024-03-26 22:00:00+00:00,12767.862863530923,-0.24589295278042167,70249.984375
2024-03-26 23:00:00+00:00,12827.539930547517,-0.24589295278042167,70007.2890625
2024-03-27 00:00:00+00:00,12676.041056054373,-0.24589295278042167,70623.40625
2024-03-27 01:00:00+00:00,12749.7186530699,-0.24589295278042167,70323.7734375
2024-03-27 02:00:00+00:00,12795.598038952681,0.4462994862100524,70561.4296875
2024-03-27 03:00:00+00:00,12720.037443908479,0.4462994862100524,70392.125
2024-03-27 04:00:00+00:00,12608.818217259039,0.4462994862100524,70142.921875
2024-03-27 05:00:00+00:00,12755.64726150741,0.4462994862100524,70471.9140625
2024-03-27 06:00:00+00:00,12683.967379964393,0.4462994862100524,70311.3046875
2024-03-27 07:00:00+00:00,12425.950489499206,0.4462994862100524,69733.1796875
2024-03-27 08:00:00+00:00,12341.016221018841,0.0,69533.6015625
2024-03-27 09:00:00+00:00,12341.016221018841,0.0,70025.4296875
2024-03-27 10:00:00+00:00,12341.016221018841,0.0,70102.25
2024-03-27 11:00:00+00:00,12341.016221018841,0.0,70188.53125
2024-03-27 12:00:00+00:00,12341.016221018841,0.0,70149.71875
2024-03-27 13:00:00+00:00,12341.016221018841,0.0,70020.90625
2024-03-27 14:00:00+00:00,12341.016221018841,0.0,69985.2109375
2024-03-27 15:00:00+00:00,13415.879448884181,-1.0410927807885135,68901.3984375
2024-03-27 16:00:00+00:00,12566.001714681277,0.0,69241.140625
2024-03-27 17:00:00+00:00,12566.001714681277,0.0,68645.625
2024-03-27 18:00:00+00:00,12563.35321629452,-0.3343272125294541,68526.546875
2024-03-27 19:00:00+00:00,12506.353038489597,-0.3343272125294541,68697.0390625
2024-03-27 20:00:00+00:00,12464.682285765417,-0.3343272125294541,68821.6796875
2024-03-27 21:00:00+00:00,12428.69248372289,-0.3343272125294541,68929.328125
2024-03-27 22:00:00+00:00,12268.615078548155,0.0,69395.171875
2024-03-27 23:00:00+00:00,12268.615078548155,0.0,69478.6875
2024-03-28 00:00:00+00:00,12268.615078548155,0.0,69640.015625
2024-03-28 01:00:00+00:00,12268.615078548155,0.0,69407.828125
2024-03-28 02:00:00+00:00,12268.615078548155,0.0,69072.96875
2024-03-28 03:00:00+00:00,12268.615078548155,0.0,69275.9609375
2024-03-28 04:00:00+00:00,12268.615078548155,0.0,69667.3984375
2024-03-28 05:00:00+00:00,12268.615078548155,0.0,69684.46875
2024-03-28 06:00:00+00:00,12655.054455340356,0.5096411410758803,70310.4375
2024-03-28 07:00:00+00:00,12565.412168011739,0.0,70391.421875
2024-03-28 08:00:00+00:00,12565.412168011739,0.0,70601.109375
2024-03-28 09:00:00+00:00,12565.412168011739,0.0,70541.6796875
2024-03-28 10:00:00+00:00,12565.412168011739,0.0,70753.859375
2024-03-28 11:00:00+00:00,12370.957743554818,0.7473851103650104,70601.40625
2024-03-28 12:00:00+00:00,12398.908778893234,0.7473851103650104,70638.8046875
2024-03-28 13:00:00+00:00,12584.563911464842,0.7473851103650104,70887.2109375
2024-03-28 14:00:00+00:00,12836.075782233975,0.0,71538.9921875
2024-03-28 15:00:00+00:00,12836.075782233975,0.0,71288.2578125
2024-03-28 16:00:00+00:00,12836.075782233975,0.0,70597.890625
2024-03-28 17:00:00+00:00,12836.075782233975,0.0,70797.921875
2024-03-28 18:00:00+00:00,12836.075782233975,0.0,70557.8828125
2024-03-28 19:00:00+00:00,12836.075782233975,0.0,70884.234375
2024-03-28 20:00:00+00:00,12836.075782233975,0.0,70733.953125
2024-03-28 21:00:00+00:00,12836.075782233975,0.0,70839.1328125
2024-03-28 22:00:00+00:00,12836.075782233975,0.0,70846.59375
2024-03-28 23:00:00+00:00,12836.075782233975,0.0,70747.3046875
2024-03-29 00:00:00+00:00,12836.075782233975,0.0,70734.5703125
2024-03-29 01:00:00+00:00,12836.075782233975,0.0,70810.21875
2024-03-29 02:00:00+00:00,12836.075782233975,0.0,70625.8671875
2024-03-29 03:00:00+00:00,12836.075782233975,0.0,70455.46875
2024-03-29 04:00:00+00:00,12836.075782233975,0.0,70351.328125
2024-03-29 05:00:00+00:00,12836.075782233975,0.0,70223.8671875
2024-03-29 06:00:00+00:00,13027.183441378194,-0.7259550204908642,70446.4921875
2024-03-29 07:00:00+00:00,13118.8789532972,0.0,69796.921875
2024-03-29 08:00:00+00:00,13118.8789532972,0.0,69965.8515625
2024-03-29 09:00:00+00:00,13118.8789532972,0.0,69735.9765625
2024-03-29 10:00:00+00:00,13118.8789532972,0.0,70112.9609375
2024-03-29 11:00:00+00:00,13118.8789532972,0.0,70181.5859375
2024-03-29 12:00:00+00:00,13118.8789532972,0.0,70162.4453125
2024-03-29 13:00:00+00:00,13118.8789532972,0.0,70463.2109375
2024-03-29 14:00:00+00:00,13118.8789532972,0.0,70118.21875
2024-03-29 15:00:00+00:00,13118.8789532972,0.0,69208.921875
2024-03-29 16:00:00+00:00,13118.8789532972,0.0,69176.1953125
2024-03-29 17:00:00+00:00,13118.8789532972,0.0,69441.4296875
2024-03-29 18:00:00+00:00,13118.8789532972,0.0,69486.28125
2024-03-29 19:00:00+00:00,13118.8789532972,0.0,69676.5859375
2024-03-29 20:00:00+00:00,13118.8789532972,0.0,69632.421875
2024-03-29 21:00:00+00:00,13118.8789532972,0.0,69443.3125
2024-03-29 22:00:00+00:00,13118.8789532972,0.0,69822.015625
2024-03-29 23:00:00+00:00,13118.8789532972,0.0,69898.046875
2024-03-30 00:00:00+00:00,13118.8789532972,0.0,69960.109375
2024-03-30 01:00:00+00:00,13118.8789532972,0.0,70023.8671875
2024-03-30 02:00:00+00:00,13118.8789532972,0.0,69976.9765625
2024-03-30 03:00:00+00:00,13118.8789532972,0.0,69802.0859375
2024-03-30 04:00:00+00:00,13118.8789532972,0.0,70105.6171875
2024-03-30 05:00:00+00:00,13118.8789532972,0.0,70046.8203125
2024-03-30 06:00:00+00:00,13118.8789532972,0.0,70033.921875
2024-03-30 07:00:00+00:00,13118.8789532972,0.0,69902.7265625
2024-03-30 08:00:00+00:00,13118.8789532972,0.0,69996.2734375
2024-03-30 09:00:00+00:00,13118.8789532972,0.0,70044.859375
2024-03-30 10:00:00+00:00,13118.8789532972,0.0,70059.34375
2024-03-30 11:00:00+00:00,13118.8789532972,0.0,70206.546875
2024-03-30 12:00:00+00:00,13566.501360819806,1.7188356681734396,70220.53125
2024-03-30 13:00:00+00:00,13505.710977461827,1.7188356681734396,70185.1640625
2024-03-30 14:00:00+00:00,13350.263776721393,1.7188356681734396,70094.7265625
2024-03-30 15:00:00+00:00,13272.607318369463,1.7188356681734396,70049.546875
2024-03-30 16:00:00+00:00,13271.551892841388,0.0,70239.1953125
2024-03-30 17:00:00+00:00,13271.551892841388,0.0,70089.140625
2024-03-30 18:00:00+00:00,13271.551892841388,0.0,70007.015625
2024-03-30 19:00:00+00:00,13271.551892841388,0.0,69951.1171875
2024-03-30 20:00:00+00:00,13271.551892841388,0.0,69875.890625
2024-03-30 21:00:00+00:00,13271.551892841388,0.0,69792.234375
2024-03-30 22:00:00+00:00,13632.879280567882,-1.4498857528132953,69743.3671875
2024-03-30 23:00:00+00:00,13467.134112531196,0.0,69661.2265625
2024-03-31 00:00:00+00:00,13467.134112531196,0.0,69896.4140625
2024-03-31 01:00:00+00:00,13467.134112531196,0.0,70050.0859375
2024-03-31 02:00:00+00:00,13467.134112531196,0.0,69989.3203125
2024-03-31 03:00:00+00:00,13467.134112531196,0.0,69937.15625
2024-03-31 04:00:00+00:00,13467.134112531196,0.0,70123.4140625
2024-03-31 05:00:00+00:00,13467.134112531196,0.0,70349.71875
2024-03-31 06:00:00+00:00,13467.134112531196,0.0,70250.046875
2024-03-31 07:00:00+00:00,13467.134112531196,0.0,70322.7421875
