entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,pnl,pnl_pct,exit_reason
2024-03-31 17:00:00+00:00,2024-03-31 18:00:00+00:00,LONG,70463.578125,70770.15234375,70259.1953125,70770.15234375,1.3178343078659018,217.89136793633136,2.1789136793633137,take_profit
2024-04-01 23:00:00+00:00,2024-04-02 00:00:00+00:00,LONG,68692.796875,69317.08984375,68276.6015625,69317.08984375,0.657625161526418,319.7919903683652,3.197919903683652,take_profit
2024-04-02 02:00:00+00:00,2024-04-02 03:00:00+00:00,SHORT,69702.5546875,69449.06640625,69871.546875,69449.06640625,1.6574514689723032,189.50746533336357,1.8950746533336358,take_profit
2024-04-02 10:00:00+00:00,2024-04-02 11:00:00+00:00,SHORT,66293.203125,65488.23046875,66829.8515625,65488.23046875,0.5289990222386236,356.1174985647798,3.561174985647798,take_profit
2024-04-02 21:00:00+00:00,2024-04-02 22:00:00+00:00,SHORT,65335.578125,65659.78125,65659.78125,64849.2734375,0.8976127194785081,-408.5919494623389,-4.085919494623389,stop_loss
2024-04-04 06:00:00+00:00,2024-04-04 07:00:00+00:00,SHORT,65556.5078125,65948.609375,65948.609375,64968.35546875,0.7213360944090446,-377.6963973322689,-3.776963973322689,stop_loss
2024-04-04 12:00:00+00:00,2024-04-04 13:00:00+00:00,LONG,66448.3828125,66889.21875,66154.4921875,66889.21875,0.9366854820863666,288.0292270383727,2.8802922703837273,take_profit
2024-04-05 06:00:00+00:00,2024-04-05 07:00:00+00:00,SHORT,68634.4453125,67771.921875,69209.4609375,67771.921875,0.48875831208857323,354.8957536646373,3.548957536646373,take_profit
2024-04-06 05:00:00+00:00,2024-04-06 06:00:00+00:00,LONG,66891.375,68124.5390625,66069.265625,68124.5390625,0.35049056747813967,384.8905677209277,3.8489056772092773,take_profit
2024-04-06 21:00:00+00:00,2024-04-06 22:00:00+00:00,LONG,68424.3671875,68694.0390625,68244.5859375,68694.0390625,1.6455519845771864,218.12362356415255,2.1812362356415256,take_profit
2024-04-07 18:00:00+00:00,2024-04-07 19:00:00+00:00,LONG,69755.03125,69335.7734375,69335.7734375,70383.91796875,0.7160316546243258,-399.79528422196995,-3.9979528422196995,stop_loss
2024-04-09 06:00:00+00:00,2024-04-09 07:00:00+00:00,SHORT,72158.3046875,71381.3515625,72676.2734375,71381.3515625,0.564138202380184,357.33273562402184,3.573327356240218,take_profit
2024-04-10 11:00:00+00:00,2024-04-10 12:00:00+00:00,SHORT,69783.8203125,68610.43359375,70566.078125,68610.43359375,0.3826776919873733,396.0685276707288,3.9606852767072884,take_profit
2024-04-10 15:00:00+00:00,2024-04-10 16:00:00+00:00,SHORT,68212.921875,68897.0234375,68897.0234375,67186.76953125,0.4491642785569664,-368.8588744492801,-3.688588744492801,stop_loss
2024-04-10 19:00:00+00:00,2024-04-10 20:00:00+00:00,LONG,68169.484375,69061.7265625,67574.65625,69061.7265625,0.5041738860129056,380.6568180359144,3.806568180359144,take_profit
2024-04-12 11:00:00+00:00,2024-04-12 12:00:00+00:00,LONG,70891.328125,70654.640625,70654.640625,71246.359375,1.299223421818806,-491.40978151577144,-4.914097815157714,stop_loss
2024-04-13 00:00:00+00:00,2024-04-13 01:00:00+00:00,SHORT,66847.109375,66248.50390625,67246.1796875,66248.50390625,0.7459380933564763,347.24153402700824,3.4724153402700826,take_profit
2024-04-13 12:00:00+00:00,2024-04-13 13:00:00+00:00,SHORT,67347.9921875,67478.1484375,67478.1484375,67152.7578125,2.3404683117557807,-620.1828884311046,-6.2018288843110465,stop_loss
2024-04-14 03:00:00+00:00,2024-04-14 04:00:00+00:00,SHORT,63416.62109375,64073.1796875,64073.1796875,62431.783203125,0.4450827751172685,-348.96643526420775,-3.489664352642077,stop_loss
2024-04-15 04:00:00+00:00,2024-04-15 05:00:00+00:00,LONG,63533.77734375,65512.25390625,62214.79296875,65512.25390625,0.21626002372322045,399.9578905625732,3.9995789056257323,take_profit
2024-04-15 15:00:00+00:00,2024-04-15 16:00:00+00:00,SHORT,65850.3046875,65023.4296875,66401.5546875,65023.4296875,0.5319596372595167,370.2445807940395,3.702445807940395,take_profit
2024-04-16 20:00:00+00:00,2024-04-16 21:00:00+00:00,SHORT,62440.484375,63615.14453125,63615.14453125,60678.494140625,0.25594435978400826,-332.91086889277005,-3.3291086889277004,stop_loss
2024-04-17 06:00:00+00:00,2024-04-17 07:00:00+00:00,LONG,64300.76171875,63779.25,63779.25,65083.029296875,0.5637254422239845,-366.19138552353945,-3.6619138552353943,stop_loss
2024-04-17 10:00:00+00:00,2024-04-17 11:00:00+00:00,SHORT,63896.00390625,63060.111328125,64453.265625,63060.111328125,0.5144182471566251,364.6898525856131,3.646898525856131,take_profit
2024-04-18 08:00:00+00:00,2024-04-18 09:00:00+00:00,SHORT,60986.04296875,61517.24609375,61517.24609375,60189.23828125,0.5533841571782459,-361.75077298799,-3.6175077298799,stop_loss
2024-04-18 12:00:00+00:00,2024-04-18 13:00:00+00:00,LONG,61279.81640625,61892.53125,60871.33984375,61892.53125,0.7019359358196118,343.627470119035,3.4362747011903503,take_profit
2024-04-19 02:00:00+00:00,2024-04-19 03:00:00+00:00,SHORT,63512.69921875,62600.998046875,64120.5,62600.998046875,0.48304796015132845,379.4764271304921,3.7947642713049206,take_profit
2024-04-19 15:00:00+00:00,2024-04-19 16:00:00+00:00,LONG,64864.1953125,64290.4453125,64290.4453125,65724.8203125,0.5249437143421457,-368.9853728780186,-3.6898537287801862,stop_loss
2024-04-21 01:00:00+00:00,2024-04-21 02:00:00+00:00,LONG,64846.3046875,65080.732421875,64690.01953125,65080.732421875,1.879940204789895,196.4550622182259,1.9645506221822588,take_profit
2024-04-22 02:00:00+00:00,2024-04-22 03:00:00+00:00,SHORT,65165.02734375,65776.7734375,65693.671875,64372.060546875,0.5632061475914687,-418.2863879417643,-4.182863879417643,signal_exit
2024-04-22 03:00:00+00:00,2024-04-22 04:00:00+00:00,LONG,64704.234375,65103.240234375,64438.23046875,65103.240234375,1.0878416268812783,292.8452088372498,2.928452088372498,take_profit
2024-04-22 21:00:00+00:00,2024-04-22 22:00:00+00:00,LONG,66228.0625,66619.3046875,65967.234375,66619.3046875,1.1318834052444307,292.4728091128353,2.9247280911283533,take_profit
2024-04-23 10:00:00+00:00,2024-04-23 11:00:00+00:00,SHORT,66518.21875,66095.53515625,66800.0078125,66095.53515625,1.0684463045501515,309.92404844250905,3.0992404844250903,take_profit
2024-04-23 16:00:00+00:00,2024-04-23 17:00:00+00:00,LONG,66171.484375,66606.61328125,65881.3984375,66606.61328125,1.0592549439237362,320.266588802269,3.2026658880226897,take_profit
2024-04-24 13:00:00+00:00,2024-04-24 14:00:00+00:00,SHORT,66516.53125,66163.9609375,66751.578125,66163.9609375,1.3345435681102857,293.45254539097334,2.934525453909733,take_profit
2024-04-25 09:00:00+00:00,2024-04-25 10:00:00+00:00,SHORT,64359.3125,63609.03125,64859.5,63609.03125,0.6388591201169396,397.5702757242905,3.975702757242906,take_profit
2024-04-25 15:00:00+00:00,2024-04-25 16:00:00+00:00,SHORT,63592.71875,64165.484375,64165.484375,62733.5703125,0.5717884198409735,-400.5514127445435,-4.005514127445435,stop_loss
2024-04-25 19:00:00+00:00,2024-04-25 20:00:00+00:00,LONG,63491.75,64553.92578125,62783.6328125,64553.92578125,0.4511819922505224,421.46268200658125,4.214626820065813,take_profit
2024-04-26 14:00:00+00:00,2024-04-26 15:00:00+00:00,SHORT,64735.90234375,63997.826171875,65227.953125,63997.826171875,0.6664332006752978,406.0860348352946,4.060860348352946,take_profit
2024-04-26 23:00:00+00:00,2024-04-27 00:00:00+00:00,SHORT,63830.15234375,63498.32421875,64051.37109375,63498.32421875,1.519042566418643,310.64367079421027,3.1064367079421027,take_profit
2024-04-27 12:00:00+00:00,2024-04-27 13:00:00+00:00,SHORT,62829.421875,63060.1640625,63060.1640625,62483.30859375,1.483272629353089,-528.9821482974958,-5.289821482974958,stop_loss
2024-04-28 23:00:00+00:00,2024-04-29 00:00:00+00:00,SHORT,63890.9140625,63700.138671875,64018.09765625,63700.138671875,2.6078357939925607,164.77437797089232,1.6477437797089232,take_profit
2024-04-29 13:00:00+00:00,2024-04-29 14:00:00+00:00,SHORT,62007.328125,62406.703125,62406.703125,61408.265625,0.838734061344041,-439.3197014677733,-4.3931970146777335,stop_loss
2024-04-30 01:00:00+00:00,2024-04-30 02:00:00+00:00,LONG,64153.46875,63808.09375,63808.09375,64671.53125,0.9444314780164196,-447.03394932108637,-4.470339493210863,stop_loss
2024-04-30 11:00:00+00:00,2024-04-30 12:00:00+00:00,SHORT,61545.7421875,61232.2421875,61754.7421875,61232.2421875,1.5179059460932975,289.4980815680863,2.894980815680863,take_profit
2024-04-30 18:00:00+00:00,2024-04-30 19:00:00+00:00,SHORT,60793.34375,60039.546875,61295.875,60039.546875,0.6428103811750233,406.87582006615526,4.068758200661553,take_profit
2024-05-01 14:00:00+00:00,2024-05-01 15:00:00+00:00,SHORT,57444.47265625,56848.046875,57842.08984375,56848.046875,0.8328860803236379,401.5620825465803,4.015620825465803,take_profit
2024-05-02 11:00:00+00:00,2024-05-02 12:00:00+00:00,LONG,57464.43359375,57860.046875,57200.69140625,57860.046875,1.2861084744628335,360.48180198179045,3.604818019817905,take_profit
2024-05-03 23:00:00+00:00,2024-05-04 00:00:00+00:00,LONG,62039.96484375,62953.13671875,61431.18359375,62953.13671875,0.5690232714242619,448.49206412856836,4.484920641285683,take_profit
2024-05-05 04:00:00+00:00,2024-05-05 05:00:00+00:00,LONG,63558.10546875,63208.94921875,62870.0703125,64590.158203125,0.5165150886711289,-245.82156792132076,-2.4582156792132075,signal_exit
2024-05-05 05:00:00+00:00,2024-05-05 06:00:00+00:00,SHORT,63888.73828125,63471.48046875,64166.91015625,63471.48046875,1.2598833306958024,365.23714597444865,3.6523714597444865,take_profit
2024-05-06 01:00:00+00:00,2024-05-06 02:00:00+00:00,LONG,64452.0859375,64201.62109375,64201.62109375,64827.783203125,1.4284194378093649,-541.5403071700542,-5.415403071700543,stop_loss
2024-05-06 07:00:00+00:00,2024-05-06 08:00:00+00:00,LONG,64467.38671875,64981.7578125,64124.47265625,64981.7578125,1.0117346679446377,389.43888047743474,3.8943888047743473,take_profit
2024-05-06 14:00:00+00:00,2024-05-06 15:00:00+00:00,SHORT,65143.22265625,64845.349609375,65341.8046875,64845.349609375,1.786298692452986,299.891817477883,2.9989181747788303,take_profit
2024-05-07 17:00:00+00:00,2024-05-07 18:00:00+00:00,SHORT,64117.78125,63804.12890625,64326.8828125,63804.12890625,1.7251169948387675,320.40672745135123,3.2040672745135126,take_profit
2024-05-08 19:00:00+00:00,2024-05-08 20:00:00+00:00,SHORT,62630.109375,62164.95703125,62940.2109375,62164.95703125,1.183911460185299,402.95288120473174,4.029528812047317,take_profit
2024-05-09 09:00:00+00:00,2024-05-09 10:00:00+00:00,SHORT,61812.28125,60995.2265625,62356.984375,60995.2265625,0.688800621970385,478.19788916993565,4.781978891699357,take_profit
2024-05-10 13:00:00+00:00,2024-05-10 14:00:00+00:00,LONG,62799.56640625,62450.7734375,62450.7734375,63322.755859375,1.1031065518651202,-522.9202795775847,-5.229202795775847,stop_loss
2024-05-12 14:00:00+00:00,2024-05-12 15:00:00+00:00,SHORT,60432.54296875,61361.03125,61246.734375,59211.255859375,0.4597167209182385,-482.83213063601704,-4.828321306360171,signal_exit
2024-05-12 16:00:00+00:00,2024-05-12 17:00:00+00:00,LONG,61272.80078125,61516.03515625,61110.64453125,61516.03515625,2.24870000920926,270.84588479905807,2.7084588479905807,take_profit
2024-05-14 01:00:00+00:00,2024-05-14 02:00:00+00:00,LONG,63008.80078125,62604.5390625,62604.5390625,63615.193359375,0.9153913452615781,-485.0430427066903,-4.850430427066903,stop_loss
2024-05-14 06:00:00+00:00,2024-05-14 07:00:00+00:00,SHORT,62709.55078125,62149.494140625,63082.921875,62149.494140625,0.9651438575249546,420.0282863024996,4.200282863024996,take_profit
2024-05-15 01:00:00+00:00,2024-05-15 02:00:00+00:00,SHORT,61569.28515625,61724.34375,61724.34375,61336.697265625,2.378180883226515,-661.9719347247042,-6.619719347247041,stop_loss
2024-05-15 12:00:00+00:00,2024-05-15 13:00:00+00:00,LONG,62958.4140625,63700.919921875,62463.41015625,63700.919921875,0.7182124024738286,442.3086125559604,4.423086125559604,take_profit
2024-05-16 03:00:00+00:00,2024-05-16 04:00:00+00:00,LONG,66114.34375,65849.8515625,65849.8515625,66511.08203125,1.3775987882169922,-546.157832543392,-5.46157832543392,stop_loss
2024-05-17 05:00:00+00:00,2024-05-17 06:00:00+00:00,SHORT,66013.703125,66003.3671875,66640.90625,65072.8984375,0.5635191316082708,-68.56964629561067,-0.6856964629561066,signal_exit
2024-05-17 06:00:00+00:00,2024-05-17 07:00:00+00:00,LONG,65150.6640625,65580.02734375,64864.421875,65580.02734375,1.229970922494021,367.3094020168958,3.673094020168958,take_profit
2024-05-18 13:00:00+00:00,2024-05-18 14:00:00+00:00,LONG,67221.1171875,66888.21875,66888.21875,67720.46484375,1.0796558799000655,-504.2076885508345,-5.0420768855083455,stop_loss
2024-05-20 06:00:00+00:00,2024-05-20 07:00:00+00:00,LONG,66315.2734375,66753.4609375,66023.1484375,66753.4609375,1.195829188482337,364.8699258880762,3.648699258880762,take_profit
2024-05-20 11:00:00+00:00,2024-05-20 12:00:00+00:00,LONG,67261.2421875,67062.59375,67062.59375,67559.21484375,1.795277147363237,-597.7775132079266,-5.977775132079266,stop_loss
2024-05-20 23:00:00+00:00,2024-05-21 00:00:00+00:00,LONG,69979.890625,70584.4140625,69576.875,70584.4140625,0.8552359475864137,396.7945285922693,3.967945285922693,take_profit
2024-05-21 17:00:00+00:00,2024-05-21 18:00:00+00:00,SHORT,71121.25,70125.4609375,71785.109375,70125.4609375,0.5311506529690133,453.8907280220981,4.538907280220981,take_profit
2024-05-23 06:00:00+00:00,2024-05-23 07:00:00+00:00,SHORT,69061.6953125,69573.8046875,69573.8046875,68293.53125,0.7062693493382992,-459.6011594514829,-4.596011594514829,stop_loss
2024-05-23 13:00:00+00:00,2024-05-23 14:00:00+00:00,SHORT,69029.421875,68813.609375,69173.296875,68813.609375,2.450009604742057,191.02594731413558,1.9102594731413558,take_profit
2024-05-24 14:00:00+00:00,2024-05-24 15:00:00+00:00,SHORT,67259.0078125,68275.7578125,68275.7578125,65733.8828125,0.3504456855948327,-403.81322468993426,-4.038132246899343,stop_loss
2024-05-24 16:00:00+00:00,2024-05-24 17:00:00+00:00,LONG,67167.984375,67892.9765625,66684.65625,67892.9765625,0.7205030461133365,425.04724573565807,4.25047245735658,take_profit
2024-05-25 07:00:00+00:00,2024-05-25 08:00:00+00:00,LONG,68654.9765625,68862.57421875,68516.578125,68862.57421875,2.577632650292462,180.6407679921893,1.8064076799218929,take_profit
2024-05-26 14:00:00+00:00,2024-05-26 15:00:00+00:00,LONG,69196.1875,68887.3984375,68887.3984375,69659.37109375,1.1669880522704863,-521.4950416130318,-5.214950416130319,stop_loss
2024-05-26 20:00:00+00:00,2024-05-26 21:00:00+00:00,SHORT,68700.59375,68559.23046875,68794.8359375,68559.23046875,3.713021260006766,15.236223196555443,0.15236223196555443,take_profit
2024-05-28 02:00:00+00:00,2024-05-28 03:00:00+00:00,SHORT,70098.5234375,69405.5703125,70560.4921875,69405.5703125,0.7581204794501251,419.5810449224572,4.195810449224572,take_profit
2024-05-29 03:00:00+00:00,2024-05-29 04:00:00+00:00,LONG,67879.8828125,68709.86328125,67326.5625,68709.86328125,0.6481229462173849,449.4024380477703,4.494024380477703,take_profit
2024-05-30 02:00:00+00:00,2024-05-30 03:00:00+00:00,SHORT,67644.203125,67933.9296875,67933.9296875,67209.61328125,1.2688088959754236,-539.630380912617,-5.39630380912617,stop_loss
2024-06-03 11:00:00+00:00,2024-06-03 12:00:00+00:00,LONG,68733.296875,69266.4296875,68377.875,69266.4296875,1.003919728582061,396.68190038816715,3.966819003881671,take_profit
2024-06-04 14:00:00+00:00,2024-06-04 15:00:00+00:00,LONG,69475.8984375,70018.72265625,69114.015625,70018.72265625,1.0079192978801406,406.52368488396706,4.065236848839671,take_profit
2024-06-05 03:00:00+00:00,2024-06-05 04:00:00+00:00,LONG,70736.8671875,71031.3359375,70540.5546875,71031.3359375,1.899416206240407,290.04189343614786,2.9004189343614786,take_profit
2024-06-05 12:00:00+00:00,2024-06-05 13:00:00+00:00,LONG,71027.71875,70839.9765625,70839.9765625,71309.33203125,2.0170212507846315,-664.8301381014446,-6.648301381014446,stop_loss
2024-06-06 20:00:00+00:00,2024-06-06 21:00:00+00:00,SHORT,71264.640625,70739.125,71614.984375,70739.125,1.042928207208674,399.9753359412339,3.999753359412339,take_profit
2024-06-07 10:00:00+00:00,2024-06-07 11:00:00+00:00,LONG,70705.4140625,71521.15625,70161.5859375,71521.15625,0.6865825223972898,462.4240513225612,4.624240513225612,take_profit
2024-06-10 11:00:00+00:00,2024-06-10 12:00:00+00:00,SHORT,69659.7890625,69423.1875,69817.5234375,69423.1875,2.4257956887301186,236.56016533824499,2.3656016533824498,take_profit
2024-06-12 10:00:00+00:00,2024-06-12 11:00:00+00:00,LONG,66750.6875,67581.11328125,66197.0703125,67581.11328125,0.6996939020183593,487.05271336567125,4.870527133656712,take_profit
2024-06-14 16:00:00+00:00,2024-06-14 17:00:00+00:00,SHORT,66482.4296875,66067.7734375,66758.8671875,66067.7734375,1.4365041805602283,405.2465156972572,4.052465156972572,take_profit
2024-06-17 06:00:00+00:00,2024-06-17 07:00:00+00:00,SHORT,66506.125,66331.38671875,66622.6171875,66331.38671875,3.478418282149292,145.74840277362398,1.4574840277362398,take_profit
2024-06-17 11:00:00+00:00,2024-06-17 12:00:00+00:00,SHORT,65983.2265625,65562.25390625,66263.875,65562.25390625,1.454216265797082,420.88970678480507,4.20889706784805,take_profit
2024-06-19 04:00:00+00:00,2024-06-19 05:00:00+00:00,SHORT,64607.5390625,65448.51953125,65518.98046875,63240.376953125,0.4570138179617422,-443.7771107416788,-4.437771107416788,signal_exit
2024-06-19 05:00:00+00:00,2024-06-19 06:00:00+00:00,LONG,65243.84375,65555.8671875,65035.828125,65555.8671875,1.959784389773116,355.1594303736991,3.551594303736991,take_profit
2024-06-20 16:00:00+00:00,2024-06-20 17:00:00+00:00,SHORT,66099.9453125,65591.421875,66438.9609375,65591.421875,1.2234508757859532,461.03552644806206,4.610355264480621,take_profit
2024-06-21 07:00:00+00:00,2024-06-21 08:00:00+00:00,SHORT,64548.28125,64041.5859375,64886.078125,64041.5859375,1.2551616229141656,474.5834443711208,4.745834443711208,take_profit
2024-06-21 13:00:00+00:00,2024-06-21 14:00:00+00:00,SHORT,63508.36328125,63838.859375,63838.859375,63012.619140625,1.3116080671611747,-600.5109872942637,-6.005109872942637,stop_loss
2024-06-22 05:00:00+00:00,2024-06-22 06:00:00+00:00,LONG,63801.94921875,64348.751953125,63437.4140625,64348.751953125,1.1561878621463433,484.040399252341,4.84040399252341,take_profit
2024-06-22 07:00:00+00:00,2024-06-22 08:00:00+00:00,LONG,64471.3671875,64348.01953125,64348.01953125,64656.388671875,3.4954205379716528,-881.429860992549,-8.81429860992549,stop_loss
2024-06-23 20:00:00+00:00,2024-06-23 21:00:00+00:00,SHORT,64035.828125,63949.021484375,64093.69921875,63949.021484375,7.1455938872257185,-294.24275840565326,-2.9424275840565324,take_profit
2024-06-24 09:00:00+00:00,2024-06-24 10:00:00+00:00,SHORT,62128.02734375,61787.111328125,62355.3046875,61787.111328125,1.793572873798396,389.2068864935885,3.892068864935885,take_profit
2024-06-24 15:00:00+00:00,2024-06-24 16:00:00+00:00,SHORT,60853.6953125,60152.3046875,61321.2890625,60152.3046875,0.8884263664961844,515.6290035590006,5.156290035590006,take_profit
2024-06-25 00:00:00+00:00,2024-06-25 01:00:00+00:00,SHORT,59862.44140625,60405.28515625,60405.28515625,59048.17578125,0.7842683946900102,-520.0573732241942,-5.200573732241942,stop_loss
2024-06-25 07:00:00+00:00,2024-06-25 08:00:00+00:00,LONG,60462.6796875,60765.8203125,60260.5859375,60765.8203125,2.0551553371419025,373.85767458457485,3.738576745845749,take_profit
2024-06-26 03:00:00+00:00,2024-06-26 04:00:00+00:00,LONG,62147.94921875,61872.171875,61872.171875,62561.615234375,1.5331614869367343,-612.9540756733804,-6.129540756733804,stop_loss
2024-06-26 15:00:00+00:00,2024-06-26 16:00:00+00:00,SHORT,62014.109375,61384.068359375,62434.13671875,61384.068359375,0.977441414238273,495.2136919815046,4.952136919815047,take_profit
2024-06-26 19:00:00+00:00,2024-06-26 20:00:00+00:00,SHORT,61329.58203125,61046.263671875,61518.4609375,61046.263671875,2.2260632649834364,358.26821745905545,3.5826821745905546,take_profit
2024-06-27 08:00:00+00:00,2024-06-27 09:00:00+00:00,SHORT,60695.1875,61083.57421875,61083.57421875,60112.607421875,1.101020551008624,-561.7026784112825,-5.6170267841128245,stop_loss
2024-06-27 13:00:00+00:00,2024-06-27 14:00:00+00:00,LONG,60783.98046875,60918.271484375,60694.453125,60918.271484375,4.650955653024508,58.54978156429661,0.5854978156429661,take_profit
2024-06-28 19:00:00+00:00,2024-06-28 20:00:00+00:00,SHORT,60610.25390625,60411.169921875,60742.9765625,60411.169921875,3.14609964073573,245.59259369143462,2.4559259369143462,take_profit
2024-06-29 11:00:00+00:00,2024-06-29 12:00:00+00:00,LONG,60289.3984375,60447.390625,60184.0703125,60447.390625,4.010994717882289,149.4312063454126,1.4943120634541258,take_profit
2024-06-30 17:00:00+00:00,2024-06-30 18:00:00+00:00,LONG,61557.66796875,61817.2265625,61384.62890625,61817.2265625,2.458746429849351,334.84118425777945,3.3484118425777947,take_profit
2024-06-30 23:00:00+00:00,2024-07-01 00:00:00+00:00,LONG,62243.02734375,62745.8671875,61907.80078125,62745.8671875,1.2891460557559764,487.1050608490034,4.871050608490034,take_profit
2024-07-01 18:00:00+00:00,2024-07-01 19:00:00+00:00,LONG,63423.11328125,63296.0390625,63296.0390625,63613.724609375,3.4774803763921573,-882.5614676369282,-8.825614676369282,stop_loss
2024-07-02 14:00:00+00:00,2024-07-02 15:00:00+00:00,SHORT,62375.78125,61970.705078125,62645.83203125,61970.705078125,1.5709892440674094,441.02331648456664,4.410233164845667,take_profit
2024-07-02 16:00:00+00:00,2024-07-02 17:00:00+00:00,SHORT,61825.62890625,62038.21875,62038.21875,61506.744140625,2.037102673327696,-685.3907142146435,-6.853907142146435,stop_loss
2024-07-03 12:00:00+00:00,2024-07-03 13:00:00+00:00,SHORT,60041.10546875,60383.39453125,60383.39453125,59527.671875,1.2251619192218546,-566.8990362824816,-5.6689903628248155,stop_loss
2024-07-04 01:00:00+00:00,2024-07-04 02:00:00+00:00,SHORT,60087.96875,59790.611328125,60286.20703125,59790.611328125,2.058237901593488,365.2936789172427,3.652936789172427,take_profit
2024-07-04 14:00:00+00:00,2024-07-04 15:00:00+00:00,SHORT,57043.95703125,57773.20703125,57773.20703125,55950.08203125,0.5695267982089057,-480.7188694217868,-4.807188694217867,stop_loss
2024-07-05 02:00:00+00:00,2024-07-05 03:00:00+00:00,SHORT,56777.8046875,55830.595703125,57409.27734375,55830.595703125,0.6424871072244608,536.2201148919667,5.362201148919667,take_profit
2024-07-05 09:00:00+00:00,2024-07-05 10:00:00+00:00,SHORT,54015.4140625,54403.3671875,54403.3671875,53433.484375,1.0734220596966402,-532.8165539824226,-5.3281655398242265,stop_loss
2024-07-06 16:00:00+00:00,2024-07-06 17:00:00+00:00,LONG,56979.01953125,57858.08984375,56392.97265625,57858.08984375,0.692403848111296,529.1580106981717,5.2915801069817165,take_profit
